amp_abs,direction,class,first_hazard_step,prehazard_alarm_count,alarm_rule_ids,duration,phase
0.0,pos,safe,,0,,90,target_interval
0.03125,pos,safe,,0,,90,target_interval
0.0625,pos,safe,,0,,90,target_interval
0.09375,pos,safe,,0,,90,target_interval
0.125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.15625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.1875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.21875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.25,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.28125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.3125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.34375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.40625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.4375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.46875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.5,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.53125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.5625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.59375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.65625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.6875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.71875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.75,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.78125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.8125,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.84375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.90625,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.9375,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.96875,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
1.0,pos,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.0,neg,safe,,0,,90,target_interval
0.03125,neg,safe,,0,,90,target_interval
0.0625,neg,safe,,0,,90,target_interval
0.09375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.15625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.1875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.21875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.25,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.28125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.3125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.34375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.40625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.4375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.46875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.5,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.53125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.5625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.59375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.65625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.6875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.71875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.75,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.78125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.8125,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.84375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.90625,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.9375,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.96875,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
1.0,neg,safe,,1,P-TEP-ACFEED-TRACK,90,target_interval
0.0,pos,safe,,0,,110,target_interval
0.03125,pos,safe,,0,,110,target_interval
0.0625,pos,safe,,0,,110,target_interval
0.09375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.15625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.1875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.21875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.25,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.28125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.3125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.34375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.40625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.4375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.46875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.5,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.53125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.5625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.59375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.65625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.6875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.71875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.75,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.78125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.8125,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.84375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.90625,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.9375,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.96875,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
1.0,pos,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.0,neg,safe,,0,,110,target_interval
0.03125,neg,safe,,0,,110,target_interval
0.0625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.09375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.15625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.1875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.21875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.25,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.28125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.3125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.34375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.40625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.4375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.46875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.5,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.53125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.5625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.59375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.65625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.6875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.71875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.75,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.78125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.8125,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.84375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.90625,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.9375,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.96875,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
1.0,neg,safe,,1,P-TEP-ACFEED-TRACK,110,target_interval
0.0,pos,safe,,0,,130,target_interval
0.03125,pos,safe,,0,,130,target_interval
0.0625,pos,safe,,0,,130,target_interval
0.09375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.15625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.1875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.21875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.25,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.28125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.3125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.34375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.40625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.4375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.46875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.5,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.53125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.5625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.59375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.65625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.6875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.71875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.75,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.78125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.8125,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.84375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.90625,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.9375,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.96875,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
1.0,pos,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.0,neg,safe,,0,,130,target_interval
0.03125,neg,safe,,0,,130,target_interval
0.0625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.09375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.15625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.1875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.21875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.25,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.28125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.3125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.34375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.40625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.4375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.46875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.5,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.53125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.5625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.59375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.65625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.6875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.71875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.75,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.78125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.8125,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.84375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.90625,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.9375,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.96875,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
1.0,neg,safe,,1,P-TEP-ACFEED-TRACK,130,target_interval
0.0,pos,safe,,0,,150,target_interval
0.03125,pos,safe,,0,,150,target_interval
0.0625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.09375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.15625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.1875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.21875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.25,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.28125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.3125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.34375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.40625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.4375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.46875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.5,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.53125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.5625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.59375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.65625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.6875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.71875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.75,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.78125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.8125,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.84375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.90625,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.9375,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.96875,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
1.0,pos,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.0,neg,safe,,0,,150,target_interval
0.03125,neg,safe,,0,,150,target_interval
0.0625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.09375,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.125,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.15625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.1875,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.21875,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.25,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.28125,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.3125,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.34375,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.375,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.40625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.4375,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.46875,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.5,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.53125,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.5625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.59375,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
0.65625,neg,safe,,1,P-TEP-ACFEED-TRACK,150,target_interval
